Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/storage/serializers/Serializer.java,org.exist.storage.serializers.Serializer$ErrorListener,fdd90bb10a7f7db0f2d5d61d489ce943f5d1ca8feab27b117236e3c01d22b599,"This class implements an error listener for XML transformations that simply re-throws any exceptions encountered, serving as a mechanism to propagate errors.",Error Handling,Adapter,,,520,550,77
exist-core/src/main/java/org/exist/storage/serializers/Serializer.java,org.exist.storage.serializers.Serializer,4b5c2032da3217ef75147d468185d066968baf5cef567bd7845287b9c6d6b990,"This abstract class provides the core functionality for serializing XML documents or fragments into various output formats, including strings and SAX event streams, with extensive support for configuration options and XSL transformations.",XML Serialization,Template Method,Strategy,Adapter,715,6442,124
exist-core/src/main/java/org/exist/storage/DefaultCacheManager.java,org.exist.storage.DefaultCacheManager,f57658ede15ec6fb4dcab1d660af142b55b5c68ef03ba87d8e1b6b967496ce96,"This class manages a global memory pool for page caches, dynamically adjusting individual cache sizes based on available memory and cache load, and can shrink caches if they are underutilized.",Cache Management,Manager,Mediator,Concurrency Control,586,1872,121
exist-core/src/main/java/org/exist/storage/SystemTaskManager.java,org.exist.storage.SystemTaskManager,a4919cb95545dd1facd7fad26b4e9f1467eff733c2be3b8b21b471f3d35f1f96,"This class manages a queue of system maintenance tasks, allowing them to be added and processed sequentially when the system is ready.",Task Management,Queue,Guarded Collection,,633,665,94
exist-core/src/main/java/org/exist/storage/ValueIndexFactory.java,org.exist.storage.ValueIndexFactory,8de3749a939af25f9e95d77535d967da6872b7625e7d1c0487318f2bb4cf82a8,"This class provides factory methods for serializing and deserializing Indexable objects to and from byte arrays, facilitating data storage and retrieval.",Serialization/Deserialization,Factory,,,550,627,79
exist-core/src/main/java/org/exist/storage/DBBroker.java,org.exist.storage.DBBroker$IndexMode,74a35f872b70818fce74e7213b7d865022ea186b186f9e4915fc470bec7a4146,"This enum defines the different modes for indexing data: storing new data, repairing existing data, or removing data.",Indexing modes,,,,450,382,53
exist-core/src/main/java/org/exist/storage/DBBroker.java,org.exist.storage.DBBroker$PreserveType,a487e3f403963eca6d9de116b10a3366cdbe033214d505062c34503d3ba11b92,"This enum defines types for controlling whether collection and document attributes are preserved when making copies, with options for default behavior, no preservation, or explicit preservation.",Copy preservation,Enumeration,,,642,500,82
exist-core/src/main/java/org/exist/storage/DBBroker.java,org.exist.storage.DBBroker,7626ba4c4229ddbb45676944e250da34c69a3e4e83819f8496687b29f549afb0,"This interface defines the contract for interacting with various database backends, providing fundamental operations for managing collections, documents, and their associated metadata, including indexing, storage, retrieval, and deletion.",Database Access,Interface Segregation,Broker,Observer,6254,15206,124
exist-core/src/main/java/org/exist/storage/OccurrenceList.java,org.exist.storage.OccurrenceList,163189cc819a6d7da32d0b9a74ccdb06d3f613ac611be5fc5a3a8aef170abe36,"This class provides a simple, growable list to store node identifiers along with their corresponding offsets within a text sequence. It facilitates adding new occurrences, retrieving nodes and offsets by position, checking for the existence of a node, and sorting the occurrences based on their offsets.",Occurrence Tracking,List,Value Object,,605,630,122
exist-core/src/main/java/org/exist/storage/btree/DBException.java,org.exist.storage.btree.DBException,86a72cc5cc23dad18f37ab9be4dfe7071e38dadd71928c5bb2d0a6481a014ddd,"This class represents a custom exception that is thrown when an error occurs during database object management, such as creating or dropping collections or indexes.",Error Handling,,,,461,514,58
exist-core/src/main/java/org/exist/storage/btree/Repair.java,org.exist.storage.btree.Repair,73375f06af64e47fa68182cadc74dc13462c64f772e9304dd0485f1c296a970e,"This class provides utilities for rebuilding index files, specifically focusing on B+-tree based indexes by reconstructing them from their leaf pages. It also manages the lifecycle of the associated broker pool, including starting it up and shutting it down, and can be executed as a command-line utility to repair specified indexes.",Index Repair,Utility Class,Facade,,951,628,129
exist-core/src/main/java/org/exist/storage/btree/TreeMetrics.java,org.exist.storage.btree.TreeMetrics,721c549dcf48dc64efcc83e02dfbf65e1a25f882adb9fc57ca6b7d6c2c019f8b,"This class aggregates and reports metrics for a B-Tree, tracking the counts of different page types (leaf, inner, data) and allowing for their printing or logging.",Tree Metrics,Value Object,Builder,,734,698,103
exist-core/src/main/java/org/exist/storage/btree/CreateBTNodeLoggable.java,org.exist.storage.btree.CreateBTNodeLoggable,73e77a57abfba884bf7e27286ea1c15bb031079a5499bbbe6b443b0da5acbb44,"This class represents a log entry for the creation of a B-tree node, storing its status and page number information, and provides methods for redoing the creation, serialization, deserialization, and a string representation.",Log Entry,Command,Memento,,846,665,111
exist-core/src/main/java/org/exist/storage/btree/UpdatePageLoggable.java,org.exist.storage.btree.UpdatePageLoggable,c28ddccdddc75f59615f6c062fd80e52ca6b4f644fdad1e68c03e027f7999696,"This class logs updates to a database page, capturing its state before and after the change to enable recovery and redo operations.",Page Logging,Command,Memento,State Transfer,557,857,110
exist-core/src/main/java/org/exist/storage/btree/BTreeCallback.java,org.exist.storage.btree.BTreeCallback,6f9abe262f946326d25869af526601bfa721e961ab5a4c8001b8ad5c2aaa2a10,"This interface defines a callback mechanism for B-Tree queries, allowing clients to receive index information and potentially terminate the enumeration process.",BTree Callback,Callback,Interface,,543,517,94
exist-core/src/main/java/org/exist/storage/btree/UpdateValueLoggable.java,org.exist.storage.btree.UpdateValueLoggable,fa79fe796fbc5d2ae72b0e2f2d7f476d0ff8166dff656d6a68fc1dd8865e0790,"This class represents a loggable record for an update operation that modifies a value at a specific page and index, storing the new and old pointers associated with that value.",Update Logging,Command,Log Sequence Number,Memento,727,836,120
exist-core/src/main/java/org/exist/storage/btree/BTreeException.java,org.exist.storage.btree.BTreeException,50d6a6aba241fccebb2cf380e02bb0c209d8e28d495a3fa35f2ec94790edf55e,"This class represents a custom exception specifically for B-tree operations, indicating an error during the management of the B-tree data structure.",B-Tree Error,,,,472,498,60
exist-core/src/main/java/org/exist/storage/btree/IndexQuery.java,org.exist.storage.btree.IndexQuery,770a012cf56ef78cbd5afb184597b760ab7b54b7c6cc3fcad8a448de036777dd,"This class defines primitive index query operations with various comparison operators and values, used for testing value matches.",Query Representation,Value Object,Enum-like Constants,,677,1231,92
exist-core/src/main/java/org/exist/storage/btree/InsertValueLoggable.java,org.exist.storage.btree.InsertValueLoggable,3fd7043de5074b917e41a1bf45810dc9d5737849bd672eda5ad152f644a5f947,"This class represents a log entry for inserting a value into a B-tree, capturing details like the page number, index within the page, and the value itself, along with its corresponding pointer information.",B-tree logging,Log,Immutable Value,Serialization,2865,741,128
exist-core/src/main/java/org/exist/storage/btree/SetPageLinkLoggable.java,org.exist.storage.btree.SetPageLinkLoggable,0625629eb09139dfd568cb15b7c9ac3495d8591690c6d999c9b3974c99d0780d,"This class logs changes related to setting a page link, capturing the current page number and the next page number for transactional purposes. It supports reading from and writing to a buffer, calculating log size, redoing operations, and providing a human-readable dump of the logged information.",Log page link,Command,Loggable,,5708,627,125
exist-core/src/main/java/org/exist/storage/btree/BTAbstractLoggable.java,org.exist.storage.btree.BTAbstractLoggable,4e87a01fd9525cd71f150a3e4aa6383ee2b161f44b91c0dac5a8b7135230bb91,"This abstract class provides a base for loggable objects that interact with a native broker and manage a file identifier. It defines methods for reading and writing this identifier to and from byte buffers, and for determining the size of log entries.",Loggable storage,Abstract Base Class,Template Method,,1498,562,118
exist-core/src/main/java/org/exist/storage/btree/Paged.java,org.exist.storage.btree.Paged$FileHeader,90a4a335121127e1157e3e25091070fca5109c16434ed117d99c126a24b82699,"This class manages metadata related to a data file, including its version, page structure, record counts, and free space management, and provides methods for reading and writing this metadata to and from storage.",File Metadata,Value Object,Data Transfer Object,,568,1927,110
exist-core/src/main/java/org/exist/storage/btree/Paged.java,org.exist.storage.btree.Paged$Page,e28e84df9be6d128441e92dcd3e186d617ac7589e6fcd3982d55a1fb304a1759,"This class represents a single page of data within a larger storage system, managing its header, offset, page number, and reference count. It provides functionality to read, write, clear, and compare page data, and to manage its lifecycle through reference counting.",Page storage,Value Object,Value Holder,,655,989,121
exist-core/src/main/java/org/exist/storage/btree/Paged.java,org.exist.storage.btree.Paged$PageHeader,282a0a61bf5d99596a6cc35e2b49d9336c43ea5807bc301cda06902e736bf287,"This class manages the metadata for a page, including its status, the length of its data, a pointer to the next page, and the log sequence number of the last modification, and handles reading and writing this metadata to and from a byte array.",Page Metadata,State,Value Object,Data Transfer Object,2511,1233,138
exist-core/src/main/java/org/exist/storage/btree/Paged.java,org.exist.storage.btree.Paged,27de1b9430bcadada011e48fc0adcece49726d6367bc09256a701e9b86d69168,"This class provides a foundational layer for managing data stored in fixed-size pages within a file, handling file operations, page allocation, and data retrieval for structures like B-trees. It acts as an abstract base class, requiring subclasses to define specific file and page header implementations.",Paged File Management,Abstract Base Class,Template Method,State,940,5969,144
exist-core/src/main/java/org/exist/storage/btree/BTree.java,org.exist.storage.btree.BTree$TreeInfo,866886b1c4f98203ffbf8fa444f2516deb6a84a322da53e8350ccada72b8e57c,"This class holds information about a tree structure, specifically the identifier of the first page and the count of leaf pages.",Tree Information,Value Object,,,3915,404,75
exist-core/src/main/java/org/exist/storage/btree/BTree.java,org.exist.storage.btree.BTree$BTreeNode,01ee7ff4e0c851c2b64f5810a95b479f501725665776c1ae1b3a6987aec30428,"Represents a node within a B+-tree, capable of storing keys and pointers to child nodes or data. It manages its own data persistence through an underlying Page object and supports operations like searching, inserting, removing, and splitting.",Tree Node,B-Tree Structure,Node Management,Data Persistence,877,3261,136
exist-core/src/main/java/org/exist/storage/btree/BTree.java,org.exist.storage.btree.BTree$BTreeFileHeader,f7d3df0c1cae58624e3ef660a32e967e8076db78fc0e0b627cf3e8b531b3b004,"This class manages the header information for a B-tree file, including the root page identifier and the fixed length of keys stored within the tree. It handles reading and writing this header data to and from a byte buffer.",File Header,Value Object,Data Transfer Object,,583,709,115
exist-core/src/main/java/org/exist/storage/btree/BTree.java,org.exist.storage.btree.BTree$BTreePageHeader,c3da1555f4fddd0ac84cd3f2711718c50f53c379b94120d2435e9148f8f53bbd,"This class represents the header for a page within a B-tree data structure, storing information about the number of values and the identifier of its parent page.",Page Header,Composite,Value Object,,859,651,100
